,id,taskid,type,name,description,scriptName ,tags,condition,scriptarguments,nexttasks,conditions
0,19,74889e4f-d5ea-46d2-8cfb-aac15c10a52f,regular,Check IP reputation,Get the IP reputation from every integration that supports the `!ip` command.,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'general.isExists', 'left': {'value': {'complex': {'root': 'IP', 'filters': [[{'operator': 'string.isEqual', 'left': {'value': {'simple': 'IP.InRange'}, 'iscontext': True}, 'right': {'value': {'simple': 'no'}}, 'ignorecase': True}]], 'accessor': 'Address'}}, 'iscontext': True}, 'ignorecase': True}]]}"
0,24,8149db7c-af8d-41e2-85ee-c9fe2efd5040,title,Done,,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'general.isExists', 'left': {'value': {'complex': {'root': 'IP', 'filters': [[{'operator': 'string.isEqual', 'left': {'value': {'simple': 'IP.InRange'}, 'iscontext': True}, 'right': {'value': {'simple': 'no'}}, 'ignorecase': True}]], 'accessor': 'Address'}}, 'iscontext': True}, 'ignorecase': True}]]}"
0,26,a22c2045-33e0-4ad3-8627-15886227f805,title,Enrich internal IP addresses,,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'general.isExists', 'left': {'value': {'complex': {'root': 'IP', 'filters': [[{'operator': 'string.isEqual', 'left': {'value': {'simple': 'IP.InRange'}, 'iscontext': True}, 'right': {'value': {'simple': 'no'}}, 'ignorecase': True}]], 'accessor': 'Address'}}, 'iscontext': True}, 'ignorecase': True}]]}"
0,27,1734f24b-0b27-431e-81b6-89997f08894c,title,Enrich external IP addresses,,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'general.isExists', 'left': {'value': {'complex': {'root': 'IP', 'filters': [[{'operator': 'string.isEqual', 'left': {'value': {'simple': 'IP.InRange'}, 'iscontext': True}, 'right': {'value': {'simple': 'no'}}, 'ignorecase': True}]], 'accessor': 'Address'}}, 'iscontext': True}, 'ignorecase': True}]]}"
0,28,3030b8e0-e076-4309-81df-e32298eb49a6,condition,Do we have IP Addresses?,Determine whether the playbook's input contains an IP address.,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'general.isExists', 'left': {'value': {'simple': 'inputs.IP'}, 'iscontext': True}}]]}"
0,29,dfe5b434-e54a-4290-841e-073030e2af53,regular,Determine whether the IP address is internal or external,"Checks if the IP address is in the internal IP address ranges.
Adds  ""yes"" to the ""InRange"" attribute of the IP address  if it is internal. 
Adds ""no""  to the ""InRange"" attribute of the IP address  if it is external. 
",,,,,,"{'label': 'yes', 'condition': [[{'operator': 'general.isExists', 'left': {'value': {'simple': 'inputs.IP'}, 'iscontext': True}}]]}"
0,31,e39bd0d9-0f03-4dda-8ccd-2e31340c8daa,playbook,Endpoint Enrichment - Generic,Enrich an Endpoint Hostname using one or more integrations,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'general.isExists', 'left': {'value': {'simple': 'inputs.IP'}, 'iscontext': True}}]]}"
0,32,a3fc98dc-45c4-4885-8ba1-15249424617f,condition,Is there an internal IP address?,"Checks whether the ""InRange"" attribute is set to ""yes"".",,,,,,"{'label': 'yes', 'condition': [[{'operator': 'general.isExists', 'left': {'value': {'complex': {'root': 'IP', 'filters': [[{'operator': 'string.isEqual', 'left': {'value': {'simple': 'IP.InRange'}, 'iscontext': True}, 'right': {'value': {'simple': 'yes'}}, 'ignorecase': True}]], 'accessor': 'Address'}}, 'iscontext': True}}]]}"
0,33,2ba6b138-2faa-4c41-8b83-8bc40445e02d,title,Enrich IP address,,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'general.isExists', 'left': {'value': {'complex': {'root': 'IP', 'filters': [[{'operator': 'string.isEqual', 'left': {'value': {'simple': 'IP.InRange'}, 'iscontext': True}, 'right': {'value': {'simple': 'yes'}}, 'ignorecase': True}]], 'accessor': 'Address'}}, 'iscontext': True}}]]}"
0,34,3f405f27-26b8-4331-814b-6a5242030dca,condition,Resolve the IP address?,"Checks whether the ResolveIP parameter is set to ""True"".",,,,,,"{'label': 'yes', 'condition': [[{'operator': 'string.isEqual', 'left': {'value': {'simple': 'inputs.ResolveIP'}, 'iscontext': True}, 'right': {'value': {'simple': 'True'}}, 'ignorecase': True}]]}"
0,35,4199432a-7b90-4880-8381-61a1f89a5073,regular,IP to Hostname (DNS),Convert the IP address to a hostname using DNS query.,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'string.isEqual', 'left': {'value': {'simple': 'inputs.ResolveIP'}, 'iscontext': True}, 'right': {'value': {'simple': 'True'}}, 'ignorecase': True}]]}"
0,36,97b967b9-1fc6-425f-8204-c363fb8e974c,title,Enrich with Virus Total Private API,,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'string.isEqual', 'left': {'value': {'simple': 'inputs.ResolveIP'}, 'iscontext': True}, 'right': {'value': {'simple': 'True'}}, 'ignorecase': True}]]}"
0,37,2d6d9c62-3d21-423f-80f7-51f57ff3c881,condition,Is Virus Total Private API enabled?,Checks if there is an active instance of the Virus Total Private API enabled.,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'general.isExists', 'left': {'value': {'complex': {'root': 'modules', 'filters': [[{'operator': 'string.isEqual', 'left': {'value': {'simple': 'modules.brand'}, 'iscontext': True}, 'right': {'value': {'simple': 'VirusTotal - Private API'}}, 'ignorecase': True}], [{'operator': 'string.isEqual', 'left': {'value': {'simple': 'modules.state'}, 'iscontext': True}, 'right': {'value': {'simple': 'active'}}, 'ignorecase': True}]], 'accessor': 'brand'}}, 'iscontext': True}}]]}"
0,38,fce8e0ad-c5f8-47f0-8668-c9bb83c25c4e,regular,Get IP report form Virus Total Private API,"Retrieves a report for a given IP.
",,,,,,"{'label': 'yes', 'condition': [[{'operator': 'general.isExists', 'left': {'value': {'complex': {'root': 'modules', 'filters': [[{'operator': 'string.isEqual', 'left': {'value': {'simple': 'modules.brand'}, 'iscontext': True}, 'right': {'value': {'simple': 'VirusTotal - Private API'}}, 'ignorecase': True}], [{'operator': 'string.isEqual', 'left': {'value': {'simple': 'modules.state'}, 'iscontext': True}, 'right': {'value': {'simple': 'active'}}, 'ignorecase': True}]], 'accessor': 'brand'}}, 'iscontext': True}}]]}"
0,0,6635b28b-bdf1-42cf-88bc-14ad75e9ebe0,start,,,,,,,,
0,15,ce49aa58-e77d-4c81-8546-ebf2c679562f,condition,Do we have External IP Addresses?,Checks if given IPs are not in the internal ranges using the output from the internal ranges check.,,,,,,
0,19,98bb2a4c-a10e-4451-8a9d-e1e2b682eb74,regular,Check IP reputation,Invoke IP related engines to get their DBot Score.,,,,,,
0,24,8149db7c-af8d-41e2-85ee-c9fe2efd5040,title,Done,,,,,,,
0,26,3ec45acd-e3a8-4f70-8ae0-47d32bd25c9a,title,Check internal IP addresses,,,,,,,
0,27,c57e91b0-706a-40a2-8a30-e2fb9cfabba6,title,Check external IP addresses,,,,,,,
0,28,769422b8-e388-4be4-8bd9-911fb17421f4,condition,Do we have IP Addresses?,Determine whether the playbook's input contains IP addresses.,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'general.isExists', 'left': {'value': {'simple': 'inputs.IP'}, 'iscontext': True}}]]}"
0,29,d3975b15-7b3e-44a0-8efd-9117fd6e395e,regular,Check if IPs are in internal ranges,"Returns yes if ip is in one of the ranges provided, returns no otherwise.",,,,,,"{'label': 'yes', 'condition': [[{'operator': 'general.isExists', 'left': {'value': {'simple': 'inputs.IP'}, 'iscontext': True}}]]}"
0,0,6635b28b-bdf1-42cf-88bc-14ad75e9ebe0,start,,,,,,,,
0,24,8149db7c-af8d-41e2-85ee-c9fe2efd5040,title,Done,,,,,,,
0,25,777ec369-d05d-4f8f-8c43-8068566e3ed0,playbook,IP Enrichment - External - Generic v2,"Enrich IP using one or more integrations.

IP enrichment includes:
* Resolve IP to Hostname (DNS)
* Threat information
* Separate internal and external addresses
* IP reputation
* For internal addresses, get host information",,,,,,
0,26,6d0d48a2-7a07-400b-8f98-9c832a56ff8f,playbook,IP Enrichment - Internal - Generic v2,"Enrich IP using one or more integrations.

IP enrichment includes:
* Resolve IP to Hostname (DNS)
* Threat information
* Separate internal and external addresses
* IP reputation
* For internal addresses, get host information",,,,,,
0,0,6635b28b-bdf1-42cf-88bc-14ad75e9ebe0,start,,,,,,,,
0,24,8149db7c-af8d-41e2-85ee-c9fe2efd5040,title,Done,,,,,,,
0,26,a22c2045-33e0-4ad3-8627-15886227f805,title,Enrich internal IP addresses,,,,,,,
0,28,f52523d0-362f-4f1e-8c16-443889e17ff1,condition,Are there IP addresses?,Checks whether the playbook's input contains at least one IP address.,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'isExists', 'left': {'value': {'simple': 'inputs.IP'}, 'iscontext': True}}]]}"
0,34,22936bea-a0fc-4095-8fb7-9d74fa41159e,condition,Resolve the IP address?,"Checks whether the ResolveIP parameter is set to ""True"".",,,,,,"{'label': 'yes', 'condition': [[{'operator': 'isEqualString', 'left': {'value': {'simple': 'inputs.ResolveIP'}, 'iscontext': True}, 'right': {'value': {'simple': 'True'}}, 'ignorecase': True}]]}"
0,35,edbdb306-f624-4395-84b2-7fba28c31161,regular,IP to Hostname (DNS),Convert the IP address to a hostname using DNS query.,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'isEqualString', 'left': {'value': {'simple': 'inputs.ResolveIP'}, 'iscontext': True}, 'right': {'value': {'simple': 'True'}}, 'ignorecase': True}]]}"
0,39,cbcd10d8-201a-414d-8356-6006c81ed53c,condition,Is there an internal IP address?,"Checks whether the ""InRange"" attribute is set to ""yes"".",,,,,,"{'label': 'yes', 'condition': [[{'operator': 'isExists', 'left': {'value': {'complex': {'root': 'IP', 'filters': [[{'operator': 'isEqualString', 'left': {'value': {'simple': 'IP.InRange'}, 'iscontext': True}, 'right': {'value': {'simple': 'yes'}}, 'ignorecase': True}]], 'accessor': 'Address', 'transformers': [{'operator': 'uniq'}]}}, 'iscontext': True}}]]}"
0,40,38e2fd1f-3863-4034-80af-14cb06cbcf25,regular,Determine whether the IP address is internal or external,"Checks if the IP address is in the internal IP address ranges.
If internal, sets the ""InRange"" attribute to ""yes"".
If external, sets the ""InRange"" attribute to ""no"". 
",,,,,,"{'label': 'yes', 'condition': [[{'operator': 'isExists', 'left': {'value': {'complex': {'root': 'IP', 'filters': [[{'operator': 'isEqualString', 'left': {'value': {'simple': 'IP.InRange'}, 'iscontext': True}, 'right': {'value': {'simple': 'yes'}}, 'ignorecase': True}]], 'accessor': 'Address', 'transformers': [{'operator': 'uniq'}]}}, 'iscontext': True}}]]}"
0,41,3dbd6139-a053-466c-8abf-86544d804022,title,No Internal IP Address,,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'isExists', 'left': {'value': {'complex': {'root': 'IP', 'filters': [[{'operator': 'isEqualString', 'left': {'value': {'simple': 'IP.InRange'}, 'iscontext': True}, 'right': {'value': {'simple': 'yes'}}, 'ignorecase': True}]], 'accessor': 'Address', 'transformers': [{'operator': 'uniq'}]}}, 'iscontext': True}}]]}"
0,42,d3091e4c-f852-496d-81b1-54b37f0ae47d,playbook,Endpoint Enrichment - Generic v2,,,,,,,"{'label': 'yes', 'condition': [[{'operator': 'isExists', 'left': {'value': {'complex': {'root': 'IP', 'filters': [[{'operator': 'isEqualString', 'left': {'value': {'simple': 'IP.InRange'}, 'iscontext': True}, 'right': {'value': {'simple': 'yes'}}, 'ignorecase': True}]], 'accessor': 'Address', 'transformers': [{'operator': 'uniq'}]}}, 'iscontext': True}}]]}"
0,0,3ffe3385-a733-407d-88b8-4bc323efde75,start,start_task,,,,,,,
0,1,850c4685-415d-4625-82b4-5a71add73ddf,title,Triage,,,,,,,
0,2,1dd39fd1-72fd-4e8c-8a40-92297b9d499a,regular,Notify and involve appropriate personnel,"Depending on regulatory, compliance and legal requirements or company procedure, you may need to involve the legal department, PR department, upper management, the employee's immediate supervisor and/or other personnel.",,,,,,
0,3,d58b1e4d-b2a0-4122-8aa0-63f4adc10edc,condition,Was the incident reported by a person?,,,,,,,
0,4,a58e43b1-82d0-4ba9-8f6d-2757d4075efa,regular,Display full details for the alert,,,,,,,
0,5,f2963d5a-6d0b-4f96-8686-67c82746114d,condition,Was this person the owner of the device?,,,,,,,
0,6,69387c21-89a3-4909-8ea9-ce0c8055398d,regular,Interview reporter of the incident and document their full account,,,,,,,
0,7,e0e04bad-e371-4be7-8056-974a97634a17,regular,Retrieve equipment information for the device from ERP software,,,,,,,
0,8,2b1a676a-d81d-40fd-8a66-c2617d9b3e01,regular,Retrieve device profile from IT asset management software,,,,,,,
0,9,85c2c84c-5a80-47e8-8875-a8f5b6ea230a,regular,Retrieve employee information of the device's owner from HR software,,,,,,,
0,10,b7c1f351-0611-4f74-8106-a3ba3d8400cb,regular,Interview owner of device and document full account of the incident,"How, where and when was the device lost?
When is the last time they are certain that it was in their possession?
Do they know if it was stolen deliberately?
If so, do they know anything at all about the perpetrator?
To their knowledge, was the security of the device fully enforced at the time? Do they admit to modifying the security configuration in any way for their convenience? (Removing the screen lock, shutting down anti-malware solutions, etc.)",,,,,,
0,11,6191b9a6-ed52-461d-8d38-f6305b90d848,regular,Report theft of device to authorities (including serial numbers),,,,,,,
0,12,6ffc4cdf-0ae8-446a-8fef-f35f15ef9b2d,regular,Assess severity by reviewing device details and contents of latest backup,"What was the purpose of device?
How sensitive is the data stored on it?
What is the extent of access to corporate resources available to the device?
How well protected was the device? (Screen lock, encryption, etc.)
Did the device include any unique business data that is not backed up? How much and how important is this data?",,,,,,
0,13,6adc9ae9-f940-44e2-82e5-062b6e4aadad,title,Respond,,,,,,,
0,14,03764251-cb89-401e-871b-79e3bca916b6,condition,Does the device support remote lockdown?,,,,,,,
0,15,7cdd5619-bb34-4795-8b5b-d893f62890d9,regular,Activate remote lockdown on the device,,,,,,,
0,16,6bfd15de-613e-490b-8e91-ad67c3d6855f,condition,Is the device a mobile phone?,,,,,,,
0,17,6cfb8ea1-d144-449c-854e-3c8cbc9138d5,regular,Contact the mobile server provider to report the device as stolen,,,,,,,
0,18,4ee12420-0fe7-4c31-80e2-4232c1d1a0b2,regular,Request that the mobile service provider lock the SIM card,,,,,,,
0,19,140bf051-e77a-455a-8716-ca6714b812e0,regular,Remove the phone number from any 2-factor authentication profiles,,,,,,,
0,20,55eacd25-b076-4e40-8c4e-0640f94d1219,regular,Cancel any credit cards stored on the device,,,,,,,
0,21,a8bd072b-c2fb-4d04-83be-1be8a5827868,regular,Change password to any financial or bank account stored on the device,,,,,,,
0,22,1a83ba02-3043-423b-8f6e-b91e3ed5de09,regular,Disable compromised AD user account(s),"Block access to the compromised user account in AD pending investigation and cleanup, after which the account will be reinstated by an Active Directory administrator with the required permissions.",,,,,,
0,23,5d152b2c-067d-47ec-829b-fa56b8960307,regular,Revoke VPN credentials,,,,,,,
0,24,222681ac-e463-4e2c-8f9f-213531fc8bb5,regular,Revoke DLP keys/credentials so documents on the device cannot be decrypted,,,,,,,
0,25,343dc3dd-5001-49de-8034-abf4a9e4c849,regular,Change account passwords for any cloud-based solutions used by the organization,"Some accounts do not reside on systems managed by employees but the Incident Response staff must be able to revoke, lock or rotate credentials to cloud accounts containing organizational information assets.",,,,,,
0,26,8b83a98e-4916-4a76-80e5-8736a5a207ba,regular,Instruct owner to change passwords for any personal accounts,"Personal email, social media, LinkedIn profile - these are in the control of the employee and they must be involved in order to change passwords. IT/Security staff can help to expedite.

This is not only for the benefit of the employee - there is a real danger to the organization: access to these accounts could allow the thief to convincingly impersonate the owner of the device in order to engage in Social Engineering against our other employees and further attack the organization.",,,,,,
0,27,bd9b46ea-07eb-46ee-8308-46888a11640b,regular,"Lock / Rotate any other compromised accounts, keys and credentials","If the machine contained any authentication keys, accounts to internal company resources and information systems, these should be locked and revoked, and reinstated later with new passwords.",,,,,,
0,28,2964e242-127e-4c35-8b4c-87210110e1d4,condition,Was the device managed by an MDM solution?,,,,,,,
0,29,11b2fd90-a311-43cc-884b-61b813f42871,regular,Mark the device as stolen in MDM,,,,,,,
0,30,9fdc659a-7a71-497b-86b5-9df7d296e64f,condition,Did the device have tracking software installed?,,,,,,,
0,31,d9a9e283-da65-4c51-8b71-8d4ae30a5cde,regular,Remotely activate tracking software on the device,,,,,,,
0,32,f926807b-f376-4b87-8719-d07f790e6b94,regular,Periodically check if tracking software became active and sent results,"If the thief wiped the device or kept it isolated and unable to communicate, the tracking software may not be able to report.",,,,,,
0,33,353aafad-f461-4556-8bb3-047b8bd4d0f3,condition,Does the device support remote wiping?,,,,,,,
0,34,41d383ca-bb97-4a56-8431-913c7a84571a,condition,Did the device contain any unique critical business data?,Check with owner and backup records if there is any indication that the device contained crucial data and no copies of that data can be recovered from other company servers or backups.,,,,,,
0,35,d10fca7f-ae27-4826-8695-5fdc4057b3d1,regular,Remotely wipe the device,,,,,,,
